Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
,UTC,UTC-05:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
B27,1/16/2024 20:05,1/16/2024 15:05,10,11,,11,11,,94,109,109,109,109,0,86,,29,,0,0
B27,1/16/2024 20:20,1/16/2024 15:20,13,14,,14,14,,130,151,151,151,151,0,78.6,,34,,0,0
B27,1/16/2024 20:35,1/16/2024 15:35,17,18,,18,18,,169,195,196,196,196,0,75.6,,38,,0,0
B27,1/16/2024 20:50,1/16/2024 15:50,17,18,,18,18,,171,199,199,199,199,0,74.7,,38,,0,0
B27,1/16/2024 21:05,1/16/2024 16:05,14,15,,15,15,,143,166,167,167,167,0,74.1,,38,,0,0
B27,1/16/2024 21:20,1/16/2024 16:20,13,14,,14,14,,129,150,150,150,150,0,73.8,,38,,0,0
B27,1/16/2024 21:35,1/16/2024 16:35,16,17,,17,17,,161,186,187,187,187,0,73.8,,38,,0,0
B27,1/16/2024 21:50,1/16/2024 16:50,14,15,,15,15,,144,167,168,168,168,0,73.8,,39,,0,0
B27,1/16/2024 22:05,1/16/2024 17:05,11,11,,11,11,,108,125,126,126,126,0,73.9,,38,,0,0
B27,1/16/2024 22:20,1/16/2024 17:20,11,12,,12,12,,111,129,129,129,129,0,74.1,,38,,0,0
B27,1/16/2024 22:35,1/16/2024 17:35,10,11,,11,11,,100,116,116,116,116,0,73.9,,40,,0,0
B27,1/16/2024 22:50,1/16/2024 17:50,10,11,,11,11,,104,121,121,121,121,0,72.9,,46,,0,0
B27,1/16/2024 23:05,1/16/2024 18:05,10,11,,11,11,,106,123,123,123,123,0,71.6,,47,,0,0
B27,1/16/2024 23:20,1/16/2024 18:20,11,11,,11,11,,108,125,125,125,125,0,70.3,,48,,0,0
B27,1/16/2024 23:35,1/16/2024 18:35,11,11,,11,11,,110,127,128,128,128,0,69.3,,49,,0,0
B27,1/16/2024 23:50,1/16/2024 18:50,12,13,,13,13,,124,144,144,145,145,0,68.2,,51,,0,0
B27,1/17/2024 0:05,1/16/2024 19:05,11,12,,12,12,,117,136,137,137,137,0,67.3,,52,,0,0
B27,1/17/2024 0:20,1/16/2024 19:20,11,12,,12,12,,114,132,133,133,133,0,66.7,,53,,0,0
B27,1/17/2024 0:35,1/16/2024 19:35,11,12,,12,12,,118,136,137,137,137,0,66,,54,,0,0
B27,1/17/2024 0:50,1/16/2024 19:50,10,11,,11,11,,109,126,127,127,127,0,65.3,,54,,0,0
B27,1/17/2024 1:05,1/16/2024 20:05,10,11,,11,11,,105,122,122,122,122,0,64.4,,55,,0,0
B27,1/17/2024 1:20,1/16/2024 20:20,11,11,,11,11,,111,129,129,130,130,0,63.5,,56,,0,0
B27,1/17/2024 1:35,1/16/2024 20:35,11,11,,11,11,,114,133,133,133,133,0,62.8,,58,,0,0
B27,1/17/2024 1:50,1/16/2024 20:50,11,12,,12,12,,119,138,138,138,138,0,62.4,,59,,0,0
B27,1/17/2024 2:05,1/16/2024 21:05,11,12,,12,12,,118,137,137,137,137,0,62.1,,61,,0,0
B27,1/17/2024 2:20,1/16/2024 21:20,10,11,,11,11,,111,129,129,129,129,0,61.5,,62,,0,0
B27,1/17/2024 2:35,1/16/2024 21:35,10,11,,11,11,,111,128,129,129,129,0,61.2,,63,,0,0
B27,1/17/2024 2:50,1/16/2024 21:50,11,12,,12,12,,122,142,142,142,142,0,60.6,,66,,0,0
B27,1/17/2024 3:05,1/16/2024 22:05,12,13,,13,13,,128,148,149,149,149,0,60.1,,69,,0,0
B27,1/17/2024 3:20,1/16/2024 22:20,12,13,,13,13,,130,151,152,152,152,0,59.7,,71,,0,0
B27,1/17/2024 3:35,1/16/2024 22:35,13,13,,13,13,,135,157,157,157,157,0,59.4,,72,,0,0
B27,1/17/2024 3:50,1/16/2024 22:50,13,14,,14,14,,142,165,166,166,166,0,58.8,,73,,0,0
B27,1/17/2024 4:05,1/16/2024 23:05,13,14,,14,14,,144,167,167,167,168,0,58.6,,74,,0,0
B27,1/17/2024 4:20,1/16/2024 23:20,14,15,,15,15,,150,174,174,175,175,0,58.3,,74,,0,0
B27,1/17/2024 4:35,1/16/2024 23:35,14,15,,15,15,,155,180,180,180,180,0,57.9,,75,,0,0
B27,1/17/2024 4:50,1/16/2024 23:50,15,15,,16,16,,159,184,185,185,185,0,57.7,,75,,0,0
B27,1/17/2024 5:05,1/17/2024 0:05,15,16,,16,16,,168,195,195,195,195,0,57.6,,75,,0,0
B27,1/17/2024 5:20,1/17/2024 0:20,20,22,,22,22,,221,257,258,258,258,0,57.4,,75,,0,0
B27,1/17/2024 5:35,1/17/2024 0:35,21,22,,22,22,,223,259,259,259,260,0,57.2,,76,,0,0
B27,1/17/2024 5:50,1/17/2024 0:50,17,18,,18,18,,181,209,210,210,210,0,57,,76,,0,0
B27,1/17/2024 6:05,1/17/2024 1:05,17,18,,18,18,,181,210,211,211,211,0,56.8,,76,,0,0
B27,1/17/2024 6:20,1/17/2024 1:20,17,18,,18,18,,185,214,215,215,215,0,56.7,,76,,0,0
B27,1/17/2024 6:35,1/17/2024 1:35,17,18,,18,18,,185,215,215,216,216,0,57,,75,,0,0
B27,1/17/2024 6:50,1/17/2024 1:50,18,20,,20,20,,200,232,233,233,233,0,57.7,,76,,0,0
B27,1/17/2024 7:05,1/17/2024 2:05,23,25,,25,26,,241,282,284,284,284,0,58.6,,76,,0,0
B27,1/17/2024 7:20,1/17/2024 2:20,24,26,,27,27,,253,296,299,299,299,0,58.8,,76,,0,0
B27,1/17/2024 7:35,1/17/2024 2:35,25,27,,28,28,,263,307,310,310,310,0,58.8,,76,,0,0
B27,1/17/2024 7:50,1/17/2024 2:50,25,28,,29,29,,267,313,316,316,316,0,58.5,,76,,0,0
B27,1/17/2024 8:05,1/17/2024 3:05,27,30,,31,32,,287,337,340,340,341,0,58.1,,77,,0,0
B27,1/17/2024 8:20,1/17/2024 3:20,28,31,,32,32,,295,345,349,349,349,0,57.9,,78,,0,0
B27,1/17/2024 8:35,1/17/2024 3:35,28,31,,32,33,,298,349,352,353,353,0,58.1,,77,,0,0
B27,1/17/2024 8:50,1/17/2024 3:50,29,32,,33,33,,306,358,361,361,362,0,58.1,,77,,0,0
B27,1/17/2024 9:05,1/17/2024 4:05,29,32,,32,33,,307,359,362,363,363,0,57.9,,78,,0,0
B27,1/17/2024 9:20,1/17/2024 4:20,29,32,,33,33,,309,361,364,365,365,0,57.7,,78,,0,0
B27,1/17/2024 9:35,1/17/2024 4:35,29,32,,33,34,,314,368,371,371,371,0,57.9,,78,,0,0
B27,1/17/2024 9:50,1/17/2024 4:50,29,32,,33,34,,311,364,367,368,368,0,58.3,,78,,0,0
B27,1/17/2024 10:05,1/17/2024 5:05,29,32,,34,34,,313,366,369,370,370,0,58.5,,77,,0,0
B27,1/17/2024 10:20,1/17/2024 5:20,29,32,,33,34,,311,364,367,368,368,0,58.5,,77,,0,0
B27,1/17/2024 10:35,1/17/2024 5:35,29,32,,33,33,,307,359,363,363,363,0,58.5,,77,,0,0
B27,1/17/2024 10:50,1/17/2024 5:50,29,32,,33,34,,313,366,369,370,370,0,58.6,,76,,0,0
B27,1/17/2024 11:05,1/17/2024 6:05,30,33,,34,35,,316,370,373,374,374,0,58.5,,76,,0,0
B27,1/17/2024 11:20,1/17/2024 6:20,31,34,,35,36,,331,387,391,391,391,0,58.5,,77,,0,0
B27,1/17/2024 11:35,1/17/2024 6:35,31,34,,36,36,,331,387,391,392,392,0,58.5,,77,,0,0
B27,1/17/2024 11:50,1/17/2024 6:50,32,35,,37,37,,342,400,404,404,405,0,58.3,,77,,0,0
B27,1/17/2024 12:05,1/17/2024 7:05,32,35,,36,37,,338,396,400,401,401,0,58.5,,77,,0,0
B27,1/17/2024 12:20,1/17/2024 7:20,36,40,,41,42,,387,452,456,457,457,0,58.5,,77,,0,0
B27,1/17/2024 12:35,1/17/2024 7:35,35,39,,40,41,,372,436,440,441,441,0,58.3,,77,,0,0
B27,1/17/2024 12:50,1/17/2024 7:50,33,37,,38,39,,355,416,420,421,421,0,58.3,,77,,0,0
B27,1/17/2024 13:05,1/17/2024 8:05,35,39,,41,42,,367,432,437,438,438,0,58.1,,78,,0,0
B27,1/17/2024 13:20,1/17/2024 8:20,35,39,,41,42,,374,439,444,445,445,0,58.1,,78,,0,0
B27,1/17/2024 13:35,1/17/2024 8:35,36,40,,42,43,,379,446,452,453,453,0,57.9,,78,,0,0
B27,1/17/2024 13:50,1/17/2024 8:50,36,41,,43,44,,373,441,447,448,448,0,58.1,,78,,0,0
B27,1/17/2024 14:05,1/17/2024 9:05,34,38,,41,42,,355,419,424,425,426,0,58.1,,77,,0,0
B27,1/17/2024 14:20,1/17/2024 9:20,34,38,,40,41,,355,418,423,424,424,0,58.3,,77,,0,0
B27,1/17/2024 14:35,1/17/2024 9:35,32,36,,38,39,,337,397,402,402,403,0,58.1,,76,,0,0
B27,1/17/2024 14:50,1/17/2024 9:50,30,34,,35,36,,318,374,378,379,379,0,58.1,,76,,0,0
B27,1/17/2024 15:05,1/17/2024 10:05,29,33,,34,35,,307,361,365,366,366,0,58.3,,75,,0,0
B27,1/17/2024 15:20,1/17/2024 10:20,29,33,,34,35,,309,363,367,368,368,0,58.5,,75,,0,0
B27,1/17/2024 15:35,1/17/2024 10:35,30,34,,36,37,,316,372,377,378,378,0,58.5,,75,,0,0
B27,1/17/2024 15:50,1/17/2024 10:50,30,34,,36,37,,320,377,381,382,382,0,58.8,,75,,0,0
B27,1/17/2024 16:05,1/17/2024 11:05,30,35,,37,38,,317,374,380,381,381,0,59,,74,,0,0
B27,1/17/2024 16:20,1/17/2024 11:20,31,36,,38,39,,322,381,387,388,388,0,59.2,,74,,0,0
B27,1/17/2024 16:35,1/17/2024 11:35,31,35,,37,38,,319,377,382,383,384,0,59.4,,73,,0,0
B27,1/17/2024 16:50,1/17/2024 11:50,31,35,,37,38,,318,376,381,382,382,0,59.9,,73,,0,0
B27,1/17/2024 17:05,1/17/2024 12:05,30,34,,36,37,,312,368,373,374,374,0,60.3,,72,,0,0
B27,1/17/2024 17:20,1/17/2024 12:20,30,34,,35,36,,312,367,371,372,372,0,61,,71,,0,0
B27,1/17/2024 17:35,1/17/2024 12:35,29,32,,34,34,,300,352,356,357,357,0,61.7,,69,,0,0
B27,1/17/2024 17:50,1/17/2024 12:50,28,31,,33,33,,293,344,347,348,348,0,62.6,,68,,0,0
B27,1/17/2024 18:05,1/17/2024 13:05,26,29,,30,30,,273,319,322,323,323,0,63.3,,66,,0,0
B27,1/17/2024 18:20,1/17/2024 13:20,24,26,,27,27,,247,289,291,291,291,0,64.2,,65,,0,0
B27,1/17/2024 18:35,1/17/2024 13:35,25,27,,27,28,,255,297,299,299,299,0,65.7,,63,,0,0
B27,1/17/2024 18:50,1/17/2024 13:50,22,24,,25,25,,227,264,266,267,267,0,67.3,,60,,0,0
B27,1/17/2024 19:05,1/17/2024 14:05,22,24,,24,24,,222,259,260,261,261,0,67.6,,58,,0,0
B27,1/17/2024 19:20,1/17/2024 14:20,21,23,,24,24,,218,254,256,256,256,0,68,,56,,0,0
B27,1/17/2024 19:35,1/17/2024 14:35,22,24,,25,25,,229,267,268,269,269,0,67.8,,56,,0,0
